No,商品コード,商品名称,細分類コード,細分類名称,メーカーコード,メーカー名称,出現日,容量,年月,地区コード,地区名称,金額,数量,平均価格,金額／販売店千人,数量／販売店千人,数量／店,販売店率
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年04月,13,東京,19206,87,220.76,50.891,0.231,21.75,5.48%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年04月,27,大阪,17377,83,209.36,120.001,0.573,13.83,9.52%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年05月,13,東京,22941,110,208.55,60.244,0.289,27.50,5.48%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年05月,27,大阪,15008,72,208.44,89.557,0.430,10.29,11.11%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年06月,13,東京,8526,37,230.43,26.619,0.116,12.33,4.11%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年06月,27,大阪,29893,150,199.29,87.656,0.440,15.00,15.87%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年07月,13,東京,82506,337,244.82,84.222,0.344,37.44,12.33%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年07月,27,大阪,11726,55,213.20,79.646,0.374,9.17,9.52%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年08月,13,東京,28910,116,249.22,36.746,0.147,14.50,10.96%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年08月,27,大阪,51779,257,201.47,168.593,0.837,19.77,20.63%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年09月,13,東京,22168,161,137.69,66.623,0.484,40.25,5.48%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年09月,27,大阪,22188,106,209.32,99.120,0.474,11.78,14.29%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年10月,13,東京,14638,56,261.39,54.772,0.210,18.67,4.11%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年10月,27,大阪,50528,257,196.61,142.916,0.727,18.36,22.22%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年11月,13,東京,12896,52,248.00,60.780,0.245,26.00,2.74%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年11月,27,大阪,29292,148,197.92,93.352,0.472,11.38,20.63%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年12月,13,東京,18104,73,248.00,75.772,0.306,36.50,2.74%
381,4903088013428,ニュータッチ　凄麺　尾道中華そば　１１５ｇ,111203,カップ麺,4903088,ヤマダイ,2018年06月23日,115,2023年12月,27,大阪,21404,100,214.04,88.307,0.413,11.11,14.29%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年04月,13,東京,63412,158,401.34,48.026,0.120,9.29,23.29%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年04月,27,大阪,41760,105,397.71,80.821,0.203,15.00,11.11%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年05月,13,東京,61767,155,398.50,50.973,0.128,9.69,21.92%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年05月,27,大阪,18898,48,393.71,27.064,0.069,5.33,14.29%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年06月,13,東京,29806,76,392.18,25.620,0.065,5.07,20.55%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年06月,27,大阪,15036,38,395.68,23.039,0.058,5.43,11.11%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年07月,13,東京,31450,86,365.70,27.055,0.074,6.14,19.18%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年07月,27,大阪,29203,79,369.66,31.769,0.086,7.90,15.87%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年08月,13,東京,23029,62,371.44,20.670,0.056,4.43,19.18%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年08月,27,大阪,29531,85,347.42,27.360,0.079,7.08,19.05%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年09月,13,東京,23676,77,307.48,26.552,0.086,7.00,15.07%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年09月,27,大阪,25298,76,332.87,27.287,0.082,7.60,15.87%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年10月,13,東京,41709,135,308.96,37.340,0.121,10.38,17.81%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年10月,27,大阪,35424,109,324.99,36.715,0.113,10.90,15.87%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年11月,13,東京,44714,125,357.71,36.547,0.102,8.93,19.18%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年11月,27,大阪,15819,47,336.57,19.979,0.059,5.88,12.70%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年12月,13,東京,40884,109,375.08,30.521,0.081,7.79,19.18%
382,4902105967249,完全メシ　日清焼そばＵＦＯ　汁なし担々麺　１２８ｇ,111203,カップ麺,4902105,日清食品,2023年04月01日,128,2023年12月,27,大阪,19866,56,354.75,21.733,0.061,6.22,14.29%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年01月,13,東京,9579,96,99.78,122.702,1.230,96.00,1.37%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年01月,27,大阪,75263,463,162.56,54.785,0.337,21.05,34.92%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年02月,13,東京,35312,416,84.88,242.047,2.851,138.67,4.11%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年02月,27,大阪,128234,1050,122.13,84.502,0.692,43.75,38.10%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年03月,13,東京,4440,40,111.00,53.808,0.485,20.00,2.74%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年03月,27,大阪,138236,1134,121.90,91.315,0.749,49.30,36.51%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年04月,13,東京,55720,408,136.57,99.234,0.727,37.09,15.07%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年04月,27,大阪,33704,290,116.22,41.446,0.357,20.71,22.22%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年05月,13,東京,94346,707,133.45,163.878,1.228,64.27,15.07%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年05月,27,大阪,4216,28,150.57,9.938,0.066,4.67,9.52%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年06月,13,東京,9643,85,113.45,43.553,0.384,21.25,5.48%
383,4902105271537,日清　焼そばＵＦＯ　ラー油マヨまぜそば　１１２ｇ,111203,カップ麺,4902105,日清食品,2022年03月19日,112,2023年06月,27,大阪,336,2,168.00,3.931,0.023,2.00,1.59%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年01月,13,東京,10940,104,105.19,61.648,0.586,34.67,4.11%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年01月,27,大阪,7134,79,90.30,46.001,0.509,15.80,7.94%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年02月,13,東京,116095,1297,89.51,460.749,5.147,324.25,5.48%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年02月,27,大阪,38397,427,89.92,76.327,0.849,28.47,23.81%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年03月,13,東京,19926,203,98.16,75.469,0.769,40.60,6.85%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年03月,27,大阪,39428,424,92.99,92.857,0.999,32.62,20.63%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年04月,13,東京,21974,233,94.31,83.719,0.888,46.60,6.85%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年04月,27,大阪,18150,197,92.13,59.589,0.647,24.63,12.70%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年05月,13,東京,13290,132,100.68,57.101,0.567,33.00,5.48%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年05月,27,大阪,23466,282,83.21,79.583,0.956,40.29,11.11%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年06月,13,東京,13563,133,101.98,60.197,0.590,33.25,5.48%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年06月,27,大阪,33951,353,96.18,76.054,0.791,27.15,20.63%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年07月,13,東京,8967,83,108.04,45.996,0.426,27.67,4.11%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年07月,27,大阪,3784,34,111.29,25.849,0.232,6.80,7.94%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年08月,13,東京,30700,298,103.02,128.744,1.250,74.50,5.48%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年08月,27,大阪,2006,17,118.00,39.840,0.338,8.50,3.17%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年09月,13,東京,36762,362,101.55,66.871,0.658,51.71,9.59%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年09月,27,大阪,708,6,118.00,14.302,0.121,3.00,3.17%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年10月,13,東京,110656,1092,101.33,179.670,1.773,156.00,9.59%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年10月,27,大阪,1180,10,118.00,22.715,0.193,5.00,3.17%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年11月,13,東京,23162,214,108.23,55.466,0.512,42.80,6.85%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年11月,27,大阪,2242,21,106.76,43.895,0.411,10.50,3.17%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年12月,13,東京,11274,92,122.54,32.096,0.262,23.00,5.48%
384,4902881433303,明星　評判屋　重ねだしわかめ醤油ラーメン　６５ｇ,111203,カップ麺,4902881,明星食品,2019年08月30日,65,2023年12月,27,大阪,118,1,118.00,4.250,0.036,1.00,1.59%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年01月,13,東京,25135,226,111.22,86.804,0.780,37.67,8.22%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年01月,27,大阪,5464,48,113.83,89.849,0.789,24.00,3.17%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年02月,13,東京,15178,122,124.41,68.188,0.548,24.40,6.85%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年02月,27,大阪,1536,12,128.00,26.380,0.206,6.00,3.17%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年03月,13,東京,44043,401,109.83,43.541,0.396,25.06,21.92%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年03月,27,大阪,4296,37,116.11,67.604,0.582,18.50,3.17%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年04月,13,東京,207368,2063,100.52,183.119,1.822,114.61,24.66%
385,4901990362986,マルちゃん　ごつ盛りちゃんぽん　１１４ｇ,111203,カップ麺,4901990,東洋水産,2019年04月13日,114,2023年04月,27,大阪,3828,31,123.48,62.177,0.504,15.50,3.17%
